treeID,treeRatio_branch2height,treeRatio_CL_dim,treeAvg_crown_radius,treeDbh,treeRatio_dbh_th,treeRatio_dbh_volume,treeRatio_dbh_minsrad,treeStem_taper,treeStem_length,treeRatio_slength_theight,treeAngleX,treeAngleY,treeAngleZ,treeStem_volume,treeVolume8010,treeRatio_maxcdim_height,treeRatio_clength_volume,treeRatio_volume_area ,treeRatio_volume_height,treeRatio_volume_diameter,treeCrown_start_height  ,treeRatio_csh_th,treeLcl,treeRatio_lcl_th,treeCd_xy,treeCcd_xy,treeCd_xz,treeCcd_xz,treeCd_yz,treeCcd_yz,treeRatio_lcl_cdxy,treeRatio_cdxy_th,treeRatio_cdxy_ccdxy,treeRatio_cdxz_ccdxz,treeRatio_cdyz_ccdyz,branchLength,branchRadius,branchVolume,branchAxisX,branchAxisY,branchAxisZ,branchAngleX,branchAngleY,branchAngleZ,branchAngle2parent,branchRatio_2p_length,branchRatio_2p_volume,branchRatio_length2volume,branchRatio_2p_radius,branchAvg_dist_child ,cylinderID,cylinderPosInBranch,cylinderParentCylID,cylinderChildCyID,cylinderStartX,cylinderStartY,cylinderStartZ,cylinderAxisX,cylinderAxisY,cylinderAxisZ,cylinderLength,cylinderRadius,cylinderAngleX,cylinderAngleY,cylinderAngleZ,cylinderAngle2parent,cylinderRatio_length2bl,cylinderRatio_radius2bl,cylinderVolume,cylinderRatio_volume2pv
2023-01-09_17_2_18_000000,77.13634,1.441709577,2.934722222,0.220692606,0.019333082,8.02E-05,0,0.0627,1.9,0.166443527,0.955316618,0.955316618,0.955316618,0.10466087,46.93494762,0.578172252,0.541855182,80.4967335,240.9824574,416.8004545,1.9,0.166443527,9.51528321,0.833556473,5.51,5.88,11.41528321,5.51,11.41528321,5.88,1.726911653,0.482686229,0.93707483,2.07173924,1.941374696,0.79336,0.0168385,0.000775083,-0.733183628,0.513726358,0.445563685,2.393788132,1.031273849,1.108992525,0.18143542,0.162979516,0.070639058,1023.580992,0.645628752,1.078567497,3758,1,1020,3759,-0.88421,2.4866,1.6532,-0.9046,-0.39465,0.16106,0.1348,0.019118,2.701247219,1.976485353,1.409030939,1.403124065,0.565365097,0.080182863,0.000154784,1.39984979
2023-01-09_17_2_18_000000,77.13634,1.441709577,2.934722222,0.220692606,0.019333082,8.02E-05,0,0.0627,1.9,0.166443527,0.955316618,0.955316618,0.955316618,0.10466087,46.93494762,0.578172252,0.541855182,80.4967335,240.9824574,416.8004545,1.9,0.166443527,9.51528321,0.833556473,5.51,5.88,11.41528321,5.51,11.41528321,5.88,1.726911653,0.482686229,0.93707483,2.07173924,1.941374696,0.79336,0.0168385,0.000775083,-0.733183628,0.513726358,0.445563685,2.393788132,1.031273849,1.108992525,0.18143542,0.162979516,0.070639058,1023.580992,0.645628752,1.078567497,3759,2,3758,3760,-0.99464,2.4088,1.7195,-0.67919,0.55454,0.48082,0.29968,0.019118,2.317454086,0.982986756,1.069207078,1.078116258,1.256888814,0.080182863,0.000344106,2.223145401
2023-01-09_17_2_18_000000,77.13634,1.441709577,2.934722222,0.220692606,0.019333082,8.02E-05,0,0.0627,1.9,0.166443527,0.955316618,0.955316618,0.955316618,0.10466087,46.93494762,0.578172252,0.541855182,80.4967335,240.9824574,416.8004545,1.9,0.166443527,9.51528321,0.833556473,5.51,5.88,11.41528321,5.51,11.41528321,5.88,1.726911653,0.482686229,0.93707483,2.07173924,1.941374696,0.79336,0.0168385,0.000775083,-0.733183628,0.513726358,0.445563685,2.393788132,1.031273849,1.108992525,0.18143542,0.162979516,0.070639058,1023.580992,0.645628752,1.078567497,3760,3,3759,3761,-1.1929,2.5782,1.8646,-0.53032,0.73671,0.41955,0.19596,0.019118,2.129773318,0.742606017,1.137847528,0.243711847,0.821876442,0.080182863,0.00022501,0.653897491
2023-01-09_17_2_18_000000,77.13634,1.441709577,2.934722222,0.220692606,0.019333082,8.02E-05,0,0.0627,1.9,0.166443527,0.955316618,0.955316618,0.955316618,0.10466087,46.93494762,0.578172252,0.541855182,80.4967335,240.9824574,416.8004545,1.9,0.166443527,9.51528321,0.833556473,5.51,5.88,11.41528321,5.51,11.41528321,5.88,1.726911653,0.482686229,0.93707483,2.07173924,1.941374696,0.79336,0.0168385,0.000775083,-0.733183628,0.513726358,0.445563685,2.393788132,1.031273849,1.108992525,0.18143542,0.162979516,0.070639058,1023.580992,0.645628752,1.078567497,3761,4,3760,0,-1.3005,2.7257,1.9371,-0.58887,0.67974,0.43725,0.16292,0.01,2.200455639,0.823389122,1.118258196,0.083612366,0.683303276,0.041941031,5.12E-05,0.227468915
2023-01-09_17_2_18_000000,77.13634,1.441709577,2.934722222,0.220692606,0.019333082,8.02E-05,0,0.0627,1.9,0.166443527,0.955316618,0.955316618,0.955316618,0.10466087,46.93494762,0.578172252,0.541855182,80.4967335,240.9824574,416.8004545,1.9,0.166443527,9.51528321,0.833556473,5.51,5.88,11.41528321,5.51,11.41528321,5.88,1.726911653,0.482686229,0.93707483,2.07173924,1.941374696,0.534441,0.010077333,0.000171735,0.263440199,-0.013162518,0.964585927,1.30420968,1.583959225,0.266927317,1.176584288,0.109789926,0.015651481,3112.011109,0.386389295,1.168991809,3762,1,1023,3763,-0.91131,2.5565,1.8438,0.5547,0.027696,0.83159,0.29148,0.010172,0.982794321,1.5430968,0.588832709,1.422127798,1.222497169,0.042662417,9.47E-05,0.226340049
2023-01-09_17_2_18_000000,77.13634,1.441709577,2.934722222,0.220692606,0.019333082,8.02E-05,0,0.0627,1.9,0.166443527,0.955316618,0.955316618,0.955316618,0.10466087,46.93494762,0.578172252,0.541855182,80.4967335,240.9824574,416.8004545,1.9,0.166443527,9.51528321,0.833556473,5.51,5.88,11.41528321,5.51,11.41528321,5.88,1.726911653,0.482686229,0.93707483,2.07173924,1.941374696,0.534441,0.010077333,0.000171735,0.263440199,-0.013162518,0.964585927,1.30420968,1.583959225,0.266927317,1.176584288,0.109789926,0.015651481,3112.011109,0.386389295,1.168991809,3763,2,3762,3764,-0.72586,2.5711,2.0878,-0.0839,0.052876,0.99507,0.17407,0.01006,1.654795097,1.51789564,0.099335294,0.672261665,0.730067525,0.042192677,5.53E-05,0.584115091
2023-01-09_17_2_18_000000,77.13634,1.441709577,2.934722222,0.220692606,0.019333082,8.02E-05,0,0.0627,1.9,0.166443527,0.955316618,0.955316618,0.955316618,0.10466087,46.93494762,0.578172252,0.541855182,80.4967335,240.9824574,416.8004545,1.9,0.166443527,9.51528321,0.833556473,5.51,5.88,11.41528321,5.51,11.41528321,5.88,1.726911653,0.482686229,0.93707483,2.07173924,1.941374696,0.534441,0.010077333,0.000171735,0.263440199,-0.013162518,0.964585927,1.30420968,1.583959225,0.266927317,1.176584288,0.109789926,0.015651481,3112.011109,0.386389295,1.168991809,3764,3,3763,0,-0.74046,2.5803,2.2611,-0.23953,-0.34549,0.90734,0.068891,0.01,1.812677583,1.923556508,0.433887597,0.440135844,0.288935956,0.041941031,2.16E-05,0.391059282
2023-01-09_17_2_18_000000,77.13634,1.441709577,2.934722222,0.220692606,0.019333082,8.02E-05,0,0.0627,1.9,0.166443527,0.955316618,0.955316618,0.955316618,0.10466087,46.93494762,0.578172252,0.541855182,80.4967335,240.9824574,416.8004545,1.9,0.166443527,9.51528321,0.833556473,5.51,5.88,11.41528321,5.51,11.41528321,5.88,1.726911653,0.482686229,0.93707483,2.07173924,1.941374696,0.40124,0.0097053,0.000118624,0.130898129,-0.569635701,0.811406709,1.439521477,2.176858873,0.624241454,1.499754698,0.082426516,0.010811128,3382.439374,0.372124638,1.222163958,3765,1,1023,3766,-0.99091,2.6869,1.9445,0.3038,-0.29184,0.90694,0.28251,0.0096944,1.262118509,1.866945556,0.434839548,1.401157269,1.184876064,0.040659313,8.34E-05,0.19925794
2023-01-09_17_2_18_000000,77.13634,1.441709577,2.934722222,0.220692606,0.019333082,8.02E-05,0,0.0627,1.9,0.166443527,0.955316618,0.955316618,0.955316618,0.10466087,46.93494762,0.578172252,0.541855182,80.4967335,240.9824574,416.8004545,1.9,0.166443527,9.51528321,0.833556473,5.51,5.88,11.41528321,5.51,11.41528321,5.88,1.726911653,0.482686229,0.93707483,2.07173924,1.941374696,0.40124,0.0097053,0.000118624,0.130898129,-0.569635701,0.811406709,1.439521477,2.176858873,0.624241454,1.499754698,0.082426516,0.010811128,3382.439374,0.372124638,1.222163958,3766,2,3765,0,-0.86695,2.5983,2.1791,-0.50818,-0.23987,-0.82718,0.11873,0.0097162,2.103863263,1.813026872,2.544858657,2.558161144,0.49796586,0.040750744,3.52E-05,0.422160567
2023-01-09_17_2_18_000000,77.13634,1.441709577,2.934722222,0.220692606,0.019333082,8.02E-05,0,0.0627,1.9,0.166443527,0.955316618,0.955316618,0.955316618,0.10466087,46.93494762,0.578172252,0.541855182,80.4967335,240.9824574,416.8004545,1.9,0.166443527,9.51528321,0.833556473,5.51,5.88,11.41528321,5.51,11.41528321,5.88,1.726911653,0.482686229,0.93707483,2.07173924,1.941374696,0.21259,0.021762,0.000316294,0.575510489,-0.654619007,0.490164903,0.957568089,2.284474851,1.058517394,2.015324348,0.043672249,0.028826182,672.1288163,0.834407631,1.443838323,3767,1,1027,3768,-1.0184,2.7211,2.3077,0.29813,-0.94527,-0.13264,0.10708,0.021762,1.268064962,2.809202596,1.703827684,2.004498649,0.449104559,0.091272071,0.000159315,0.565814525
2023-01-09_17_2_18_000000,77.13634,1.441709577,2.934722222,0.220692606,0.019333082,8.02E-05,0,0.0627,1.9,0.166443527,0.955316618,0.955316618,0.955316618,0.10466087,46.93494762,0.578172252,0.541855182,80.4967335,240.9824574,416.8004545,1.9,0.166443527,9.51528321,0.833556473,5.51,5.88,11.41528321,5.51,11.41528321,5.88,1.726911653,0.482686229,0.93707483,2.07173924,1.941374696,0.21259,0.021762,0.000316294,0.575510489,-0.654619007,0.490164903,0.957568089,2.284474851,1.058517394,2.015324348,0.043672249,0.028826182,672.1288163,0.834407631,1.443838323,3768,2,3767,0,-0.96248,2.6151,2.2784,0.53286,0.0090735,0.84615,0.10551,0.021762,1.008817001,1.561722666,0.562070614,1.532735871,0.442519817,0.091272071,0.000156979,0.985338065
2023-01-09_17_2_18_000000,77.13634,1.441709577,2.934722222,0.220692606,0.019333082,8.02E-05,0,0.0627,1.9,0.166443527,0.955316618,0.955316618,0.955316618,0.10466087,46.93494762,0.578172252,0.541855182,80.4967335,240.9824574,416.8004545,1.9,0.166443527,9.51528321,0.833556473,5.51,5.88,11.41528321,5.51,11.41528321,5.88,1.726911653,0.482686229,0.93707483,2.07173924,1.941374696,0.2332,0.006228,2.85E-05,0.704323706,-0.394326227,0.590283782,0.78932632,1.97613088,0.939385966,1.883839742,0.04790615,0.00259381,8193.833432,0.238796559,1.476746653,3769,1,1028,3770,-1.0164,2.7415,2.3563,0.64308,-0.047599,0.76432,0.10742,0.007266,0.872283974,1.618413257,0.700811735,0.839922679,0.450530554,0.030474353,1.78E-05,0.09539438
2023-01-09_17_2_18_000000,77.13634,1.441709577,2.934722222,0.220692606,0.019333082,8.02E-05,0,0.0627,1.9,0.166443527,0.955316618,0.955316618,0.955316618,0.10466087,46.93494762,0.578172252,0.541855182,80.4967335,240.9824574,416.8004545,1.9,0.166443527,9.51528321,0.833556473,5.51,5.88,11.41528321,5.51,11.41528321,5.88,1.726911653,0.482686229,0.93707483,2.07173924,1.941374696,0.2332,0.006228,2.85E-05,0.704323706,-0.394326227,0.590283782,0.78932632,1.97613088,0.939385966,1.883839742,0.04790615,0.00259381,8193.833432,0.238796559,1.476746653,3770,2,3769,0,-0.90351,2.7641,2.407,0.67105,-0.64253,0.36993,0.12578,0.00519,0.83517273,2.268591325,1.191862873,0.730462147,0.527534287,0.021767395,1.06E-05,0.597407088
2023-01-09_17_2_18_000000,77.13634,1.441709577,2.934722222,0.220692606,0.019333082,8.02E-05,0,0.0627,1.9,0.166443527,0.955316618,0.955316618,0.955316618,0.10466087,46.93494762,0.578172252,0.541855182,80.4967335,240.9824574,416.8004545,1.9,0.166443527,9.51528321,0.833556473,5.51,5.88,11.41528321,5.51,11.41528321,5.88,1.726911653,0.482686229,0.93707483,2.07173924,1.941374696,0.223342,0.0069258,3.35E-05,0.655655391,0.66810513,-0.351783376,0.855746035,0.8391371,1.930271901,1.805524238,0.045881026,0.003053885,6665.221084,0.265551896,1.534944723,3771,1,1028,3772,-1.0443,2.7778,2.4391,-0.94713,-0.17502,0.26892,0.033635,0.0068508,2.814958107,1.746721946,1.298525504,1.270596333,0.141068657,0.028732961,4.96E-06,0.026553444
2023-01-09_17_2_18_000000,77.13634,1.441709577,2.934722222,0.220692606,0.019333082,8.02E-05,0,0.0627,1.9,0.166443527,0.955316618,0.955316618,0.955316618,0.10466087,46.93494762,0.578172252,0.541855182,80.4967335,240.9824574,416.8004545,1.9,0.166443527,9.51528321,0.833556473,5.51,5.88,11.41528321,5.51,11.41528321,5.88,1.726911653,0.482686229,0.93707483,2.07173924,1.941374696,0.223342,0.0069258,3.35E-05,0.655655391,0.66810513,-0.351783376,0.855746035,0.8391371,1.930271901,1.805524238,0.045881026,0.003053885,6665.221084,0.265551896,1.534944723,3772,2,3771,3773,-1.0917,2.7731,2.4306,0.60371,0.62771,-0.49144,0.13102,0.0068508,0.922649185,0.89218792,2.084539066,2.521474912,0.549511387,0.028732961,1.93E-05,3.895347109
2023-01-09_17_2_18_000000,77.13634,1.441709577,2.934722222,0.220692606,0.019333082,8.02E-05,0,0.0627,1.9,0.166443527,0.955316618,0.955316618,0.955316618,0.10466087,46.93494762,0.578172252,0.541855182,80.4967335,240.9824574,416.8004545,1.9,0.166443527,9.51528321,0.833556473,5.51,5.88,11.41528321,5.51,11.41528321,5.88,1.726911653,0.482686229,0.93707483,2.07173924,1.941374696,0.223342,0.0069258,3.35E-05,0.655655391,0.66810513,-0.351783376,0.855746035,0.8391371,1.930271901,1.805524238,0.045881026,0.003053885,6665.221084,0.265551896,1.534944723,3773,3,3772,0,-1.021,2.8717,2.3795,0.89957,0.43584,0.028476,0.058687,0.0070758,0.452005679,1.119823396,1.542316385,0.639038964,0.246139328,0.029676635,9.23E-06,0.477829363
2023-01-09_17_2_18_000000,77.13634,1.441709577,2.934722222,0.220692606,0.019333082,8.02E-05,0,0.0627,1.9,0.166443527,0.955316618,0.955316618,0.955316618,0.10466087,46.93494762,0.578172252,0.541855182,80.4967335,240.9824574,416.8004545,1.9,0.166443527,9.51528321,0.833556473,5.51,5.88,11.41528321,5.51,11.41528321,5.88,1.726911653,0.482686229,0.93707483,2.07173924,1.941374696,0.29351,0.0078331,6.11E-05,0.100781818,-0.858451328,0.502895956,1.469843118,2.603038854,1.043850349,1.819366966,0.060295601,0.005564937,4806.837924,0.300339969,1.629200783,3774,1,1031,3775,-1.0869,2.7747,2.5675,0.18512,-0.80405,0.56501,0.19216,0.0086862,1.384602555,2.504870817,0.970351678,1.810790257,0.80593885,0.036430818,4.55E-05,0.132252267
2023-01-09_17_2_18_000000,77.13634,1.441709577,2.934722222,0.220692606,0.019333082,8.02E-05,0,0.0627,1.9,0.166443527,0.955316618,0.955316618,0.955316618,0.10466087,46.93494762,0.578172252,0.541855182,80.4967335,240.9824574,416.8004545,1.9,0.166443527,9.51528321,0.833556473,5.51,5.88,11.41528321,5.51,11.41528321,5.88,1.726911653,0.482686229,0.93707483,2.07173924,1.941374696,0.29351,0.0078331,6.11E-05,0.100781818,-0.858451328,0.502895956,1.469843118,2.603038854,1.043850349,1.819366966,0.060295601,0.005564937,4806.837924,0.300339969,1.629200783,3775,2,3774,0,-1.0646,2.6372,2.7171,-0.063001,-0.92857,0.36578,0.10135,0.00698,1.633838877,2.761329618,1.196326838,0.343388243,0.425072348,0.02927484,1.55E-05,0.340574367
2023-01-09_17_2_18_000000,77.13634,1.441709577,2.934722222,0.220692606,0.019333082,8.02E-05,0,0.0627,1.9,0.166443527,0.955316618,0.955316618,0.955316618,0.10466087,46.93494762,0.578172252,0.541855182,80.4967335,240.9824574,416.8004545,1.9,0.166443527,9.51528321,0.833556473,5.51,5.88,11.41528321,5.51,11.41528321,5.88,1.726911653,0.482686229,0.93707483,2.07173924,1.941374696,0.953384,0.017486957,0.001115047,0.222765399,-0.194211219,0.955331136,1.346146093,1.766249622,0.300018114,1.261978572,0.19585316,0.101622534,855.0168056,0.670492164,1.646727561,3776,1,1030,3777,-0.99966,2.8155,2.5907,-0.13755,-0.63234,0.76238,0.047392,0.021298,1.708784001,2.255367554,0.703811674,1.377614946,0.198766934,0.089326008,6.75E-05,0.26799478
2023-01-09_17_2_18_000000,77.13634,1.441709577,2.934722222,0.220692606,0.019333082,8.02E-05,0,0.0627,1.9,0.166443527,0.955316618,0.955316618,0.955316618,0.10466087,46.93494762,0.578172252,0.541855182,80.4967335,240.9824574,416.8004545,1.9,0.166443527,9.51528321,0.833556473,5.51,5.88,11.41528321,5.51,11.41528321,5.88,1.726911653,0.482686229,0.93707483,2.07173924,1.941374696,0.953384,0.017486957,0.001115047,0.222765399,-0.194211219,0.955331136,1.346146093,1.766249622,0.300018114,1.261978572,0.19585316,0.101622534,855.0168056,0.670492164,1.646727561,3777,2,3776,3778,-1.0062,2.7855,2.6268,0.69848,0.71521,-0.024581,0.09876,0.021298,0.797526935,0.773873784,1.595379755,2.173742484,0.414209621,0.089326008,0.000140737,2.083896016
2023-01-09_17_2_18_000000,77.13634,1.441709577,2.934722222,0.220692606,0.019333082,8.02E-05,0,0.0627,1.9,0.166443527,0.955316618,0.955316618,0.955316618,0.10466087,46.93494762,0.578172252,0.541855182,80.4967335,240.9824574,416.8004545,1.9,0.166443527,9.51528321,0.833556473,5.51,5.88,11.41528321,5.51,11.41528321,5.88,1.726911653,0.482686229,0.93707483,2.07173924,1.941374696,0.953384,0.017486957,0.001115047,0.222765399,-0.194211219,0.955331136,1.346146093,1.766249622,0.300018114,1.261978572,0.19585316,0.101622534,855.0168056,0.670492164,1.646727561,3778,3,3777,3779,-0.86015,2.857,2.535,0.70731,-0.36297,0.6066,0.38332,0.023587,0.785109835,1.942249973,0.91901876,1.349462558,1.607683597,0.09892631,0.000669972,4.760451741
2023-01-09_17_2_18_000000,77.13634,1.441709577,2.934722222,0.220692606,0.019333082,8.02E-05,0,0.0627,1.9,0.166443527,0.955316618,0.955316618,0.955316618,0.10466087,46.93494762,0.578172252,0.541855182,80.4967335,240.9824574,416.8004545,1.9,0.166443527,9.51528321,0.833556473,5.51,5.88,11.41528321,5.51,11.41528321,5.88,1.726911653,0.482686229,0.93707483,2.07173924,1.941374696,0.953384,0.017486957,0.001115047,0.222765399,-0.194211219,0.955331136,1.346146093,1.766249622,0.300018114,1.261978572,0.19585316,0.101622534,855.0168056,0.670492164,1.646727561,3779,4,3778,3780,-0.60294,2.713,2.7679,0.12351,-0.29053,0.94886,0.022012,0.021756,1.44696999,1.865577359,0.321187849,0.694469096,0.092320597,0.091246907,3.27E-05,0.04885519
2023-01-09_17_2_18_000000,77.13634,1.441709577,2.934722222,0.220692606,0.019333082,8.02E-05,0,0.0627,1.9,0.166443527,0.955316618,0.955316618,0.955316618,0.10466087,46.93494762,0.578172252,0.541855182,80.4967335,240.9824574,416.8004545,1.9,0.166443527,9.51528321,0.833556473,5.51,5.88,11.41528321,5.51,11.41528321,5.88,1.726911653,0.482686229,0.93707483,2.07173924,1.941374696,0.953384,0.017486957,0.001115047,0.222765399,-0.194211219,0.955331136,1.346146093,1.766249622,0.300018114,1.261978572,0.19585316,0.101622534,855.0168056,0.670492164,1.646727561,3780,5,3779,3781,-0.6098,2.7051,2.7802,-0.67213,0.12063,0.73054,0.13075,0.018322,2.307878509,1.449871775,0.751683409,0.958045847,0.548378979,0.076844357,0.000137891,4.212790387
2023-01-09_17_2_18_000000,77.13634,1.441709577,2.934722222,0.220692606,0.019333082,8.02E-05,0,0.0627,1.9,0.166443527,0.955316618,0.955316618,0.955316618,0.10466087,46.93494762,0.578172252,0.541855182,80.4967335,240.9824574,416.8004545,1.9,0.166443527,9.51528321,0.833556473,5.51,5.88,11.41528321,5.51,11.41528321,5.88,1.726911653,0.482686229,0.93707483,2.07173924,1.941374696,0.953384,0.017486957,0.001115047,0.222765399,-0.194211219,0.955331136,1.346146093,1.766249622,0.300018114,1.261978572,0.19585316,0.101622534,855.0168056,0.670492164,1.646727561,3781,6,3780,3782,-0.6975,2.6979,2.8721,-0.42862,-0.14502,0.89177,0.1739,0.01,2.013761216,1.71632954,0.469554056,0.397403869,0.729354528,0.041941031,5.46E-05,0.396197861
2023-01-09_17_2_18_000000,77.13634,1.441709577,2.934722222,0.220692606,0.019333082,8.02E-05,0,0.0627,1.9,0.166443527,0.955316618,0.955316618,0.955316618,0.10466087,46.93494762,0.578172252,0.541855182,80.4967335,240.9824574,416.8004545,1.9,0.166443527,9.51528321,0.833556473,5.51,5.88,11.41528321,5.51,11.41528321,5.88,1.726911653,0.482686229,0.93707483,2.07173924,1.941374696,0.953384,0.017486957,0.001115047,0.222765399,-0.194211219,0.955331136,1.346146093,1.766249622,0.300018114,1.261978572,0.19585316,0.101622534,855.0168056,0.670492164,1.646727561,3782,7,3781,0,-0.77204,2.6727,3.0271,-0.27719,-0.1418,0.95029,0.09725,0.0061477,1.851665661,1.713076408,0.316619108,0.162555348,0.407876526,0.025784088,1.15E-05,0.211356379
2023-01-09_17_2_18_000000,77.13634,1.441709577,2.934722222,0.220692606,0.019333082,8.02E-05,0,0.0627,1.9,0.166443527,0.955316618,0.955316618,0.955316618,0.10466087,46.93494762,0.578172252,0.541855182,80.4967335,240.9824574,416.8004545,1.9,0.166443527,9.51528321,0.833556473,5.51,5.88,11.41528321,5.51,11.41528321,5.88,1.726911653,0.482686229,0.93707483,2.07173924,1.941374696,0.46242,0.01989038,0.00067638,0.620672748,-0.451168186,0.641258612,0.901195894,2.038870215,0.874658923,1.832963932,0.094994691,0.061643523,683.6691279,0.762645201,1.649919839,3783,1,1030,3784,-1.0748,2.8903,2.5949,0.095646,0.8496,-0.51868,0.03267,0.025309,1.475003761,0.555567688,2.116103468,1.551187354,0.137021348,0.106148555,6.57E-05,0.260881185
2023-01-09_17_2_18_000000,77.13634,1.441709577,2.934722222,0.220692606,0.019333082,8.02E-05,0,0.0627,1.9,0.166443527,0.955316618,0.955316618,0.955316618,0.10466087,46.93494762,0.578172252,0.541855182,80.4967335,240.9824574,416.8004545,1.9,0.166443527,9.51528321,0.833556473,5.51,5.88,11.41528321,5.51,11.41528321,5.88,1.726911653,0.482686229,0.93707483,2.07173924,1.941374696,0.46242,0.01989038,0.00067638,0.620672748,-0.451168186,0.641258612,0.901195894,2.038870215,0.874658923,1.832963932,0.094994691,0.061643523,683.6691279,0.762645201,1.649919839,3784,2,3783,3785,-1.0573,2.9152,2.5616,0.75259,0.21883,0.62106,0.11907,0.024872,0.718806251,1.350180384,0.900699441,1.635072072,0.499391855,0.104315732,0.000231405,3.519854128
2023-01-09_17_2_18_000000,77.13634,1.441709577,2.934722222,0.220692606,0.019333082,8.02E-05,0,0.0627,1.9,0.166443527,0.955316618,0.955316618,0.955316618,0.10466087,46.93494762,0.578172252,0.541855182,80.4967335,240.9824574,416.8004545,1.9,0.166443527,9.51528321,0.833556473,5.51,5.88,11.41528321,5.51,11.41528321,5.88,1.726911653,0.482686229,0.93707483,2.07173924,1.941374696,0.46242,0.01989038,0.00067638,0.620672748,-0.451168186,0.641258612,0.901195894,2.038870215,0.874658923,1.832963932,0.094994691,0.061643523,683.6691279,0.762645201,1.649919839,3785,3,3784,3786,-1.0162,2.9579,2.6519,0.24707,-0.21136,0.94567,0.08882,0.023651,1.321142055,1.783761606,0.331159327,0.75684271,0.372520237,0.099194732,0.000156084,0.674506305
2023-01-09_17_2_18_000000,77.13634,1.441709577,2.934722222,0.220692606,0.019333082,8.02E-05,0,0.0627,1.9,0.166443527,0.955316618,0.955316618,0.955316618,0.10466087,46.93494762,0.578172252,0.541855182,80.4967335,240.9824574,416.8004545,1.9,0.166443527,9.51528321,0.833556473,5.51,5.88,11.41528321,5.51,11.41528321,5.88,1.726911653,0.482686229,0.93707483,2.07173924,1.941374696,0.46242,0.01989038,0.00067638,0.620672748,-0.451168186,0.641258612,0.901195894,2.038870215,0.874658923,1.832963932,0.094994691,0.061643523,683.6691279,0.762645201,1.649919839,3786,4,3785,3787,-1.0034,2.9204,2.6962,0.42701,-0.852,0.30292,0.20886,0.018352,1.129613248,2.590588281,1.26304153,0.961806175,0.875980372,0.07697018,0.00022099,1.415833845
2023-01-09_17_2_18_000000,77.13634,1.441709577,2.934722222,0.220692606,0.019333082,8.02E-05,0,0.0627,1.9,0.166443527,0.955316618,0.955316618,0.955316618,0.10466087,46.93494762,0.578172252,0.541855182,80.4967335,240.9824574,416.8004545,1.9,0.166443527,9.51528321,0.833556473,5.51,5.88,11.41528321,5.51,11.41528321,5.88,1.726911653,0.482686229,0.93707483,2.07173924,1.941374696,0.46242,0.01989038,0.00067638,0.620672748,-0.451168186,0.641258612,0.901195894,2.038870215,0.874658923,1.832963932,0.094994691,0.061643523,683.6691279,0.762645201,1.649919839,3787,5,3786,0,-0.92775,2.7378,2.7605,0.26124,-0.59614,0.75919,0.013,0.0072679,1.30648956,2.209481601,0.708727845,0.555879084,0.05452334,0.030482322,2.16E-06,0.009762008
2023-01-09_17_2_18_000000,77.13634,1.441709577,2.934722222,0.220692606,0.019333082,8.02E-05,0,0.0627,1.9,0.166443527,0.955316618,0.955316618,0.955316618,0.10466087,46.93494762,0.578172252,0.541855182,80.4967335,240.9824574,416.8004545,1.9,0.166443527,9.51528321,0.833556473,5.51,5.88,11.41528321,5.51,11.41528321,5.88,1.726911653,0.482686229,0.93707483,2.07173924,1.941374696,0.260851,0.044075,0.001591941,0.497271457,-0.656253188,0.567497005,1.050345346,2.286638613,0.967333587,1.370907,0.264406474,0.526792149,163.8571834,1.682314284,1.205913046,3788,1,1035,3789,0.35991,0.96753,1.9145,0.56502,-0.65964,-0.4956,0.095203,0.044075,0.970336056,2.291139556,2.089324142,1.537894728,0.399291197,0.184855094,0.000581012,0.580527406
2023-01-09_17_2_18_000000,77.13634,1.441709577,2.934722222,0.220692606,0.019333082,8.02E-05,0,0.0627,1.9,0.166443527,0.955316618,0.955316618,0.955316618,0.10466087,46.93494762,0.578172252,0.541855182,80.4967335,240.9824574,416.8004545,1.9,0.166443527,9.51528321,0.833556473,5.51,5.88,11.41528321,5.51,11.41528321,5.88,1.726911653,0.482686229,0.93707483,2.07173924,1.941374696,0.260851,0.044075,0.001591941,0.497271457,-0.656253188,0.567497005,1.050345346,2.286638613,0.967333587,1.370907,0.264406474,0.526792149,163.8571834,1.682314284,1.205913046,3789,2,3788,3790,0.4137,0.90473,1.8673,0.28791,-0.19471,0.93765,0.11991,0.044075,1.278751364,1.766758936,0.354978669,1.74526749,0.502914902,0.184855094,0.000731796,1.259519133
2023-01-09_17_2_18_000000,77.13634,1.441709577,2.934722222,0.220692606,0.019333082,8.02E-05,0,0.0627,1.9,0.166443527,0.955316618,0.955316618,0.955316618,0.10466087,46.93494762,0.578172252,0.541855182,80.4967335,240.9824574,416.8004545,1.9,0.166443527,9.51528321,0.833556473,5.51,5.88,11.41528321,5.51,11.41528321,5.88,1.726911653,0.482686229,0.93707483,2.07173924,1.941374696,0.260851,0.044075,0.001591941,0.497271457,-0.656253188,0.567497005,1.050345346,2.286638613,0.967333587,1.370907,0.264406474,0.526792149,163.8571834,1.682314284,1.205913046,3790,3,3789,0,0.46285,0.8835,1.9818,-0.013086,-0.64744,0.76201,0.045738,0.044075,1.583882641,2.275013045,0.704390238,0.579395403,0.191829887,0.184855094,0.000279133,0.381436077
